label	ID1	ID2
+1	Q9H4I2	Q8CKL9
+1	P59901	Q7CKK4
+1	Q8N3F8	O68742
+1	Q96AX9	Q8CZU2
+1	Q8IZ83	Q8CZS2
+1	Q96JA1	Q8D097
+1	P07858	Q8ZDA6
+1	P01871	Q7CGR6
+1	Q9Y287	Q8CZW4
+1	Q96T58	Q7CKB7
+1	Q96AE4	Q8ZCC3
+1	Q9UM44	Q7CGL8
+1	Q92956	Q9RI12
+1	O14737	O68769
+1	O60506	Q7CJW2
+1	Q15024	Q7CHJ5
+1	P19838	Q7CKH9
+1	O43680	Q7CH54
+1	Q14746	Q7ARD3
+1	P01871	Q7CK49
+1	Q16610	Q8CKN0
+1	O60318	Q7CIS2
+1	Q96A37	Q7CGS4
+1	P08572	Q74YC7
+1	Q9HD26	Q8D0K9
+1	Q13098	Q7CGV8
+1	P48736	O68752
+1	P07339	Q7CHW4
+1	P48995	O68752
+1	O00560	Q8D078
+1	Q16665	Q8ZDX8
+1	P40305	Q7CG08
+1	Q01780	Q7CHZ0
+1	P17931	Q8ZDF8
+1	P19838	Q7CH58
+1	P19838	Q8ZAF1
+1	Q8WWM7	Q9ZC68
+1	P43686	Q7CIG7
+1	Q92802	Q8CZX0
+1	Q9GZM7	Q8ZJJ7
+1	Q6ZU80	Q8CZZ7
+1	Q9NZ08	Q8CZU2
+1	Q6ZN12	Q7CKD5
+1	Q08117	Q8CLQ8
+1	P50225	Q8ZA84
+1	O75157	Q7CFX4
+1	O00165	P69961
+1	P05107	Q7CL06
+1	P55884	Q8CL86
+1	O95415	Q7CI04
+1	Q3YBR2	P68590
+1	O15258	Q7CKR0
+1	Q53EP0	Q7CIW1
+1	Q16181	Q8ZFJ7
+1	P52948	Q8ZIC6
+1	Q15233	Q8D0D4
+1	P12314	Q8ZI60
+1	O14773	Q0WAP0
+1	O76031	Q8D0V8
+1	Q30154	P68587
+1	Q96RT1	Q8CZQ2
+1	Q9Y228	Q8ZA76
+1	O15169	Q7CKA0
+1	P46379	Q8ZJP7
+1	O43464	O68709
+1	Q8IZ03	P46359
+1	Q7Z7M0	Q8D1F9
+1	P01834	Q8ZHK5
+1	O00560	P58526
+1	Q9HAP2	Q7CHY3
+1	Q16822	Q8CZS2
+1	Q9Y6X8	Q8ZAB3
+1	Q96B97	Q7CIQ1
+1	Q96G23	Q8D194
+1	Q96PQ7	Q7CIX7
+1	Q13561	Q8D169
+1	Q9NR56	Q8CLR7
+1	Q9NZC3	Q8ZBP5
+1	Q9GZR7	Q7ARD3
+1	Q8IYH5	Q7ARD3
+1	P19838	Q7CIZ2
+1	Q8IV53	Q8ZBN6
+1	P42226	Q74R28
+1	Q9UHF1	Q8CZJ8
+1	P19838	Q7CKQ6
+1	Q49AG3	Q7ARD3
+1	Q15056	Q7CIA0
+1	P13747	Q8D0X3
+1	Q9H9V4	Q7CJF5
+1	Q96DY7	Q7CIT1
+1	Q9UHB6	Q8D194
+1	Q15038	Q8ZF52
+1	Q9UQ35	Q8CL86
+1	P04233	Q8CKH6
+1	P18850	Q8ZH96
+1	Q13287	Q8ZH00
+1	Q9P1U1	Q8CZU2
+1	Q6ULP2	Q7CHE6
+1	P35222	Q8D015
+1	Q9NZ71	Q7CHI7
+1	P04637	Q8ZHG0
+1	P49792	Q7CJG2
+1	Q92804	Q7CHC7
+1	P29692	Q7CG09
+1	Q96NT0	Q8ZGE1
+1	P63261	Q8ZC32
+1	Q9Y2W1	Q7CIY7
+1	Q9UK73	Q7CJQ8
+1	Q15306	Q7CHC7
+1	Q9H0W8	Q8CZF9
+1	P01023	Q7CHS1
+1	Q9H0S4	Q8ZBZ9
+1	Q9P0K7	Q0WAP0
+1	P26641	Q7CKB5
+1	Q9BY77	Q7CHR5
+1	P21399	Q7CH74
+1	Q16610	Q7ARB3
+1	P04275	Q8D0R5
+1	O75592	Q7CKA2
+1	P42356	Q8D0V9
+1	Q8WWM7	Q7CGX2
+1	Q86VP1	Q7CKA9
+1	P01591	Q8CZT1
+1	Q13542	Q8Z9S7
+1	Q14318	Q8ZIY9
+1	Q13162	Q8D0B6
+1	Q15596	Q8ZFB2
+1	Q9H074	Q8CZK5
+1	Q9H204	Q7CKB8
+1	Q16181	Q8D1L3
+1	P42226	Q7CKD3
+1	Q9Y2W1	Q7CHI5
+1	Q96RW7	Q8ZJJ5
+1	Q2KHT3	Q7CJE4
+1	Q9ULJ1	Q8CWH9
+1	Q9NY15	Q8D0X3
+1	Q10587	Q7CGS4
+1	Q9Y2K5	Q8ZGW9
+1	P11940	Q7CHE6
+1	Q9NQZ2	Q7CJU1
+1	Q9GZM7	Q7CGF0
+1	O60711	Q7CGA9
+1	P55735	Q7CI17
+1	Q9ULJ1	Q8ZBK0
+1	Q9BX97	Q8ZDG9
+1	A5YKK6	Q8CZZ7
+1	O60749	Q8D017
+1	Q9UQ35	Q7CKZ7
+1	O00165	Q8ZDX4
+1	Q9BW72	Q8D008
+1	Q14192	Q8ZBN6
+1	O60244	Q7CJ95
+1	O75064	Q8D0E1
+1	Q9UHY8	Q8ZH37
+1	O43464	Q7CL89
+1	P60953	Q8CKN6
+1	O14981	Q7ARN5
+1	P07858	Q8ZG09
+1	Q5T0U0	Q8CZZ7
+1	Q641Q2	Q7CH24
+1	Q96EX1	Q7ARD3
+1	Q9ULC5	Q7CIW0
+1	P23528	Q7CGU7
+1	Q7Z3S9	Q8D0T1
+1	P34741	Q7CFP7
+1	Q13496	Q7CKL8
+1	P19838	Q7CHC8
+1	P19838	P69970
+1	P53634	Q8D0L8
+1	P17936	Q8ZBZ9
+1	Q6NXT2	Q8CLA8
+1	P23246	Q8ZF52
+1	Q5R352	Q7CH58
+1	Q8IYS2	Q7CGS8
+1	O60512	Q7CIP7
+1	Q8N1N5	Q7CIP7
+1	Q6NZ36	Q8ZDJ2
+1	O43264	Q8ZAN0
+1	P58658	Q7CJD2
+1	P52566	Q7CGS9
+1	Q9UKI8	Q8D052
+1	P14902	Q8D0V8
+1	Q9GZM7	Q7CJU6
+1	Q96E11	Q8CKH6
+1	Q9NW64	P17778
+1	Q7Z406	Q8D131
+1	Q7Z3K3	Q56989
+1	P19838	Q8D169
+1	Q16534	Q8D166
+1	P09467	Q8D195
+1	P19838	Q8ZD27
+1	P14625	Q8ZAL3
+1	Q9C0D7	Q8CZU9
+1	O75592	Q7CGG5
+1	Q8N836	Q8CLP9
+1	Q6VEQ5	Q7CHI6
+1	Q8N5M4	Q7CHM6
+1	Q96CN9	Q7CKC7
+1	P13796	Q7CJK6
+1	P50542	Q8CLD7
+1	O14964	Q8CZJ9
+1	Q7Z422	Q7CJX6
+1	Q6ICC9	Q8ZIC6
+1	Q86TA5	Q7CKM5
+1	Q9UNF0	Q8CZZ7
+1	P46939	Q7CL98
+1	O75970	Q7CJQ8
+1	Q9GZM7	Q7CKZ2
+1	P06239	Q8ZDA6
+1	Q96S86	Q8D1G8
+1	Q14919	Q8ZHK5
+1	P27448	Q7CFX1
+1	Q969G2	P28808
+1	O75592	Q8ZJJ5
+1	P13747	Q7CKK6
+1	O43257	Q8ZIX3
+1	Q96GX9	Q8D0V9
+1	Q8WWW0	Q7CKH1
+1	P10643	Q7ARD3
+1	Q8IZD2	Q7CHC4
+1	Q9HCC8	Q7CL40
+1	Q9H334	Q8D1Q0
+1	P18615	Q7CIF5
+1	Q8TDU6	Q8ZJ16
+1	P07998	Q8ZIQ3
+1	Q53EP0	Q7CIP7
+1	P04233	Q7CGE5
+1	P14316	Q7CHZ0
+1	O00165	Q7CJE7
+1	O60293	Q7ARD3
+1	P35611	Q7CHN7
+1	P23458	Q7CL03
+1	Q96JB2	Q8CZR5
+1	O14617	Q7CG32
+1	P60709	Q7CIZ2
+1	P19838	Q9Z3B4
+1	Q6PJI9	Q7CKZ2
+1	Q13164	Q7CJQ8
+1	Q7LBR1	P31491
+1	Q8TB72	Q8ZJF3
+1	Q96SW2	Q7CI00
+1	Q96BD5	Q7CI00
+1	O00182	Q7ARD3
+1	Q9UKK3	Q7CHX9
+1	O14773	Q7CIG0
+1	O75376	Q7CFN3
+1	P01871	Q8ZJF3
+1	Q92503	Q8ZDX9
+1	P19338	Q7CFV5
+1	P31153	Q7CHR5
+1	Q03135	Q8ZAQ2
+1	Q6FHJ7	Q7CIA0
+1	Q05707	Q8ZHK5
+1	Q8N8E3	Q8ZBM5
+1	Q8IYB8	O68779
+1	P61769	Q7CHB4
+1	Q96KQ4	Q8CKF8
+1	Q15782	Q7CJ05
+1	Q9Y6X8	Q8ZDA6
+1	P08575	Q8ZIL4
+1	Q15149	P58543
+1	Q7Z388	Q7CGR8
+1	Q10567	Q7CL70
+1	O75365	Q8D0I9
+1	Q6ZRS2	Q7CKC8
+1	Q9P2E3	Q8Z9U2
+1	Q86UY0	Q7CI04
+1	Q9NWH9	Q7ARD3
+1	P19838	Q8D1K0
+1	P01903	Q7CHZ0
+1	Q9C0B5	Q8D1D2
+1	P09871	Q8CWH7
+1	Q6NYC8	Q8D0R4
+1	P30101	O68723
+1	P17927	Q7ARA8
+1	P42226	Q8ZJB3
+1	P31939	Q7CFZ9
+1	P41212	Q8CZW4
+1	O15144	Q8ZJN2
+1	O94913	Q7CHC7
+1	P02746	Q7CK53
+1	Q8N720	Q7ARK4
+1	Q9HCC8	Q7CIL5
+1	P28070	Q7ARD1
+1	Q9UPQ0	Q8D1J9
+1	Q96KG9	Q8D1K1
+1	Q9GZT6	Q8D1E0
+1	Q15642	Q7CIA0
+1	P47224	Q56990
+1	Q9HBH9	Q8CZY7
+1	P15336	Q74R28
+1	Q9UK61	Q7CJA6
+1	Q8N3S3	Q7CKJ7
+1	Q9ULJ1	Q7CHN7
+1	O60763	Q8ZIX0
+1	Q96GX9	Q8D1B3
+1	Q6ZTN6	Q7CKK6
+1	P62873	Q8CKQ9
+1	O14773	Q8ZA85
+1	Q92896	Q7CKK6
+1	Q9ULJ1	Q7ARD3
+1	Q13503	Q8CL08
+1	P18206	Q7CFQ1
+1	Q5VZR4	Q7CHZ0
+1	Q9UNE7	Q7CGH6
+1	Q9NR19	Q7CHW4
+1	P00558	Q8ZA76
+1	P60900	Q7CH84
+1	O43432	Q8D0W1
+1	P46379	Q7CIY4
+1	Q9UQ35	Q8ZBH1
+1	Q92617	Q7CFR7
+1	O43164	Q8D054
+1	Q9NZN5	Q8D0D4
+1	Q14BN4	Q9ZC50
+1	O43542	Q8ZAN0
+1	Q9UJW9	Q8CKY9
+1	P23458	Q8ZAR2
+1	Q9HBK9	Q7CFX1
+1	Q15599	Q8CZH6
+1	P04040	O68769
+1	Q9P0K8	Q7CH97
+1	Q9H869	Q8D1R4
+1	P01100	Q7CHQ0
+1	Q14596	Q7CIC2
+1	O00165	Q8CKH7
+1	P19838	Q8CZJ8
+1	Q9HCC8	P37858
+1	O75448	Q8ZI61
+1	Q01085	Q8D0D4
+1	Q584P1	P17778
+1	P37235	Q8Z9V7
+1	O95376	Q7CK75
+1	Q9GIY3	Q9F287
+1	P30480	Q8CLC4
+1	O00519	Q8ZBZ9
+1	Q15038	Q7ARH3
+1	Q9NUG4	Q7CGD9
+1	Q96GX9	Q7CGJ6
+1	Q9NSK7	Q8D1E7
+1	O95292	Q7CJR5
+1	P30041	Q8D1C8
+1	Q00610	Q8CKH7
+1	O00206	Q8ZJ10
+1	Q7Z3K3	Q7ARD3
+1	Q9C029	Q8CLD8
+1	Q9UJW9	Q8D054
+1	Q9NRX5	Q8D195
+1	Q5BKZ1	Q7CIZ0
+1	O96019	Q7CJH4
+1	Q9H334	Q8ZCW0
+1	Q8N2S1	Q7CKB2
+1	Q08117	Q7CFW2
+1	O14917	Q7ARD1
+1	O14964	Q8ZGA1
+1	Q14764	Q7CL30
+1	O75882	Q7CGH3
+1	Q99653	Q8CZK9
+1	Q9NW68	Q7CHR0
+1	Q9UKK3	Q8CZG2
+1	Q53SQ1	Q7CHD8
+1	Q9UHF1	Q8ZCS5
+1	Q9HD26	Q9X6B7
+1	Q9NZN5	O68742
+1	P01877	Q7CKL1
+1	P51451	Q8ZGK8
+1	P33316	Q8CKI1
+1	Q969X6	Q7CGC7
+1	P40305	Q8ZHF1
+1	Q16254	Q7CIA2
+1	O00165	Q8ZCH3
+1	O00560	Q7CIC5
+1	P61769	Q8D1J6
+1	Q9P0J1	Q7CHF5
+1	Q9NQC1	Q8D0P9
+1	O43670	Q7CJ44
+1	O43166	Q8D195
+1	P62993	Q7CHM9
+1	P13591	Q7CHX2
+1	Q71V99	Q7CJW2
+1	P19838	Q7CHW5
+1	Q15746	Q8D0G3
+1	P61769	Q7CGN6
+1	P48995	P40127
+1	Q9P0U3	Q8CLR7
+1	Q13451	Q7CHR0
+1	Q12882	Q8ZCK2
+1	P29279	Q8D078
+1	Q16270	Q7CJU5
+1	P19838	Q7CHR9
+1	O75064	Q8ZA85
+1	P17844	Q9ZC68
+1	P19838	Q7CGK8
+1	P63244	Q8ZAR3
+1	O76076	Q8D0B2
+1	Q8IZ63	Q7CG39
+1	P46013	Q7CHZ0
+1	Q9Y6K1	Q7ARD3
+1	Q12882	Q7CL55
+1	P01834	Q8D0D4
+1	O60449	Q8CWG5
+1	Q6N0B2	Q7CHD9
+1	Q9ULL1	Q7CG90
+1	P27487	Q7CL06
+1	P09651	Q74XD3
+1	Q96SW2	Q8D015
+1	Q9HCK8	Q74R28
+1	Q9NY15	Q7CFY4
+1	Q9Y4P8	Q8ZJF3
+1	Q9Y2U9	Q8ZJC4
+1	P10619	Q7CGS9
+1	P49815	Q7ARB3
+1	O43491	Q8D1E3
+1	P10301	Q8CLA8
+1	P11279	Q7ARB3
+1	O15320	Q8CLQ9
+1	P61769	Q7CGW9
+1	Q93074	Q8D1M8
+1	P26440	Q8D1N0
+1	Q08117	Q9Z373
+1	Q96KR1	Q8ZFW5
+1	Q9Y484	Q7CJK4
+1	P18065	Q8D090
+1	O75874	Q7CHU1
+1	Q8NEZ2	Q8D033
+1	P06241	Q8CLC4
+1	P04040	Q8ZIG9
+1	P23528	Q8ZDA6
+1	Q96PV6	Q7CJ76
+1	Q03933	Q7CGK2
+1	Q96T58	P58411
+1	P12111	Q0WJP9
+1	Q8NDI1	Q8D0R8
+1	P63244	Q7CHU1
+1	Q8N2S1	Q8D0T1
+1	Q9UK61	Q8ZHK5
+1	P09488	Q7CHD3
+1	B0I1T2	Q7CKU7
+1	Q6NXT4	Q7CHR5
+1	O95936	Q7CFV7
+1	P63244	Q8CZR4
+1	Q5TGL8	Q7CKZ7
+1	Q9UQ35	Q7CFQ1
+1	P51911	Q7CHD7
+1	Q9HCK8	Q8ZGX4
+1	P38919	Q7CFN3
+1	Q9Y6K1	Q7CIH0
+1	Q3MIB5	Q8ZH30
+1	Q9NY15	Q7CI41
+1	P19838	Q8ZCT6
+1	P19838	Q8D1M9
+1	Q9NYF8	Q8ZED8
+1	P25786	Q7CJJ2
+1	Q16666	Q7ARD3
+1	O43760	Q8D1P4
+1	P14373	Q8CZR5
+1	Q15637	Q7CL06
+1	Q99607	Q8ZCR0
+1	P16234	Q8CKF8
+1	Q6P2H3	Q7CJF7
+1	P15036	Q7CL29
+1	Q9C000	Q8ZJ10
+1	O00622	Q8CZZ7
+1	Q969X1	Q8CWI4
+1	Q96GC9	Q8D0H8
+1	Q96RL6	Q8D0Q9
+1	P33316	Q8ZIX3
+1	P61769	Q8Z9U2
+1	Q9Y228	Q7ARD3
+1	P02461	Q7CJU2
+1	P52597	Q7CJW2
+1	P19838	Q7CK96
+1	P04275	Q8D1M9
+1	P35659	Q7CIT1
+1	P16144	Q7CJK2
+1	P31153	Q7CJ39
+1	O15204	Q8CZU2
+1	P01912	Q8D0T1
+1	Q99570	Q7CKM5
+1	P30043	P68590
+1	P04233	Q7CGW9
+1	Q15018	Q8D169
+1	Q9NR00	Q8D008
+1	Q96CM8	Q74YC7
+1	Q92802	Q7CJ97
+1	Q9ULJ1	Q8CZX8
+1	O75821	Q7CIM3
+1	Q9NY15	Q7CKZ2
+1	P30414	Q7CIL8
+1	P36406	Q8D1P8
+1	Q7Z570	Q7CHK1
+1	Q96S55	Q7ARD3
+1	P15586	Q8CLP4
+1	P01023	P17778
+1	Q9UK73	Q7CHP0
+1	O95936	Q74Q56
+1	P14625	Q7CHV2
+1	Q9C005	Q7CHZ0
+1	Q58F08	Q7CKZ7
+1	Q9GZM7	Q8D090
+1	O94903	Q8D1C5
+1	Q15942	Q7CHV2
+1	Q8IWB9	Q7CGS8
+1	Q12882	Q7CJ40
+1	Q9NX31	Q8ZFU4
+1	Q9UGI8	Q7CJQ8
+1	O00182	Q8CZH4
+1	P15036	Q8ZGR6
+1	P54259	Q7CGB3
+1	Q9BYM8	Q7CHB5
+1	O14773	Q7CIQ5
+1	Q92802	Q7CJX7
+1	P01857	Q8CKN0
+1	P98082	Q7CIU4
+1	P49796	Q7CGX7
+1	P01877	Q7CHN7
+1	O00560	Q7CGT6
+1	Q9UFZ8	Q8CLV1
+1	P54105	Q8D020
+1	P17931	Q7CFN3
+1	P07858	Q8D0R9
+1	Q5SXM2	Q7CJX7
+1	Q9P013	Q8ZJ79
+1	P00338	Q8ZAL3
+1	Q14192	P68587
+1	Q9UFN0	Q7CHB5
+1	Q9UF61	Q8D1B7
+1	Q9NY15	Q8CWI4
+1	P79522	Q7CH88
+1	P19838	Q7CL05
+1	Q86WH2	Q8ZI61
+1	O14879	Q8D0D4
+1	O15162	Q8D1M8
+1	Q9H3U2	Q8ZIG9
+1	Q8NDV7	O68759
+1	P50416	Q8ZIL5
+1	P19838	Q7ARD3
+1	Q9UBK9	Q8ZEG8
+1	O94842	Q7CIP7
+1	Q59F13	Q8CLV2
+1	Q9UQ35	Q7CH44
+1	Q9BWH2	Q7CJE3
+1	P49069	Q7CG52
+1	Q9NZB2	Q8CZU8
+1	Q99828	Q7CHN2
+1	Q9NP61	Q7CHR0
+1	P15514	Q8CZM8
+1	Q92793	Q7CIN4
+1	Q6ZU80	P31491
+1	P55060	Q7CFP2
+1	P31153	P69984
+1	Q8N2S1	Q8ZJC5
+1	Q96QC0	P17778
+1	Q9NP72	Q7CJU1
+1	Q9NY15	Q7CL07
+1	Q92574	Q8CZT9
+1	Q9GZM7	Q8CKJ5
+1	Q6PKC3	Q7CFX4
+1	Q92982	Q7CG54
+1	P01834	P17778
+1	P46531	Q8ZCW0
+1	Q9P296	Q74XD3
+1	Q8WXW3	Q7CGW6
+1	Q8IXJ9	Q8CKF8
+1	Q9BTA9	Q7CL05
+1	Q9HCG7	Q7CFP7
+1	P40692	Q8CZY2
+1	Q14444	Q8D0H5
+1	Q96K62	Q7CGI0
+1	Q7Z3K3	Q7CKZ7
+1	O14662	Q7CL85
+1	Q8NEZ4	Q3V8F5
+1	Q59E94	Q7CHV7
+1	P13693	Q7CFQ3
+1	O14979	Q8ZBZ9
+1	Q9Y3M2	Q8CKB6
+1	Q9BX97	Q8ZED8
+1	Q8NA59	Q8CLU9
+1	O43399	Q8D1P4
+1	Q99541	Q7CKW7
+1	Q9NY15	Q8D184
+1	P49711	Q7CJ53
+1	Q9GZT3	Q8ZDW5
+1	Q96IX5	Q8D008
+1	P29279	Q8ZCW0
+1	P19838	Q7CGD4
+1	Q6ZSS7	Q8D008
+1	P42694	Q8CKN0
+1	P20839	Q7CFV5
+1	Q01085	Q7CIG0
+1	Q14686	Q8CZT6
+1	Q07817	Q7CGS9
+1	Q9BZK7	Q8CKF8
+1	P40763	Q7ARD3
+1	P19838	Q9RID8
+1	P13804	Q7CKG9
+1	P13236	Q8ZED8
+1	P01871	Q7CJU1
+1	A6NHR9	Q7ARD3
+1	Q12923	Q8D1D4
+1	Q9H422	P58543
+1	Q9BW66	Q8D0F3
+1	Q7KZF4	Q9ZC68
+1	Q9H2D6	Q8CZL7
+1	Q9ULJ1	Q8ZG99
+1	P46940	Q7CGX5
+1	Q86UW7	Q8D0H0
+1	P15822	Q8D097
+1	P30273	Q8CL35
+1	P27448	Q7ARD3
+1	Q8N2N9	Q7CKK6
+1	Q10587	Q8D1B7
+1	Q9UQ35	Q7ARD3
+1	Q92982	Q8ZJ02
+1	Q93074	Q8CKM0
+1	P30520	P40127
+1	O94921	Q7CK73
+1	Q09328	Q7CJ99
+1	P50995	Q7CJT3
+1	P30480	Q7CHJ5
+1	Q9NPC6	P58543
+1	Q9BZG1	Q7CGV9
+1	Q8NF67	Q8CL08
+1	Q8IX19	Q8ZBZ9
+1	Q9NP97	Q7CKL1
+1	P49773	Q7CHV2
+1	Q14511	Q7CFX4
+1	Q6ZU52	Q8CKB6
+1	Q9Y2J2	Q8D1E3
+1	O75533	Q8CZH4
+1	Q6PJ69	Q7CGS9
+1	P01834	Q7CKJ7
+1	P39880	Q8D0D5
+1	O94875	Q7CIS8
+1	Q9NY15	Q8D0G8
+1	Q9UQE7	Q7CFV4
+1	Q92828	Q8D1L3
+1	P60660	Q7CIA2
+1	Q7Z3K3	Q8D0C8
+1	Q6ICB0	Q7CKZ0
+1	P19838	Q7CKS5
+1	P04350	P58492
+1	Q9ULJ6	Q7ARH3
+1	P01871	Q8ZDJ2
+1	Q99584	Q8ZFX5
+1	P19338	Q7CIP7
+1	P23458	Q8ZEK1
+1	P11310	Q74SR9
+1	O43464	Q7CHF8
+1	O14981	Q7CHB5
+1	P04233	Q8D1K3
+1	Q9Y678	Q7CIA4
+1	Q01484	Q7CHR5
+1	Q86VP1	O68768
+1	Q96CJ1	Q8D0U3
+1	P19838	Q8ZH58
+1	O43189	Q7ARB3
+1	P78368	Q8D092
+1	P02649	Q8D092
+1	O75365	Q8CKI1
+1	Q9UKT7	Q8D131
+1	Q10567	Q8D184
+1	Q13503	Q8ZGC4
+1	Q9P1T7	Q7CJT3
+1	Q6PJT7	Q7CL87
+1	Q9UGI8	Q9Z373
+1	Q9NV12	Q8ZCK2
+1	O14836	Q7CFP2
+1	Q13506	Q7CHV2
+1	Q9C099	Q8D0P9
+1	Q9HAU5	P58526
+1	P56199	Q8D1F7
+1	P19338	Q8CZQ9
+1	Q9Y462	Q7CKB5
+1	Q9Y2Z2	P17778
+1	Q49A13	P68587
+1	Q6P996	Q8ZHG7
+1	Q14654	Q74R28
+1	O94842	Q8ZH69
+1	Q16534	Q7CL49
+1	Q14192	Q7CKM6
+1	Q9Y520	Q8CWI1
+1	Q5TEJ8	Q7CL85
+1	P27986	P17778
+1	P02452	P68587
+1	P48995	Q7CGS8
+1	Q7Z6I6	Q8ZHK5
+1	P20062	Q7CGJ6
+1	Q9C0C7	Q7CGH9
+1	P30048	Q7CJX7
+1	Q9UNE7	Q7CL48
+1	Q9Y6R7	Q8ZD91
+1	O75882	Q7CHR0
+1	Q8WVN6	Q7ARJ2
+1	Q6ULP2	Q7CHD8
+1	O75365	Q7CKG9
+1	O00555	P69980
+1	P19838	Q7CHW1
+1	Q92520	P46359
+1	P02461	Q8CZV0
+1	P01903	Q8ZHK4
+1	O75592	Q7CL91
+1	P23528	P58582
+1	P19838	Q8D1P7
+1	P13164	Q8D0N9
+1	Q9H3S7	Q7ARD3
+1	P12109	Q8ZJ73
+1	P33316	Q8ZAN0
+1	P35555	Q74YC7
+1	Q8TDM6	Q8CKQ9
+1	Q9NV88	Q8D092
+1	Q14318	Q8D097
+1	P07954	Q8ZGW7
+1	O75592	Q7CJ27
+1	Q9H1K0	O68742
+1	Q10567	Q8D1R0
+1	P14618	Q8ZA76
+1	P26640	Q7CG20
+1	P33316	Q8D0V6
+1	P15822	Q8ZGX4
+1	Q9UQE7	Q7CH26
+1	P48995	Q7CKB8
+1	Q9HB63	Q8D1F5
+1	P26641	Q7ARN5
+1	Q12882	Q8D0V6
+1	Q9Y3L5	Q7CIA4
+1	P19838	Q7CFP2
+1	O14579	Q7CKH4
+1	O75970	Q7ARN5
+1	Q8WV15	Q8D1G3
+1	Q13616	Q7CKH1
+1	Q9Y3Y2	Q7CJB1
+1	Q9H0M0	Q8ZD41
+1	Q14573	Q8CKW8
+1	P46379	Q8ZJ16
+1	P46531	Q8ZJJ7
+1	Q9UKT9	Q8D0R9
+1	Q9UM47	Q8D176
+1	Q15691	Q8ZDX4
+1	Q14160	Q7CL14
+1	Q9UIL8	Q7CHX7
+1	Q9NTU6	Q7CHS5
+1	Q96B67	P58722
+1	P04275	Q7CKA1
+1	O43491	Q9ZC81
+1	P61769	Q7CHV8
+1	P35555	Q7ARD3
+1	Q13285	Q7CFN3
+1	Q9NS56	Q8ZFU4
+1	P69905	Q8ZAA1
+1	Q9UBK9	Q7ARD3
+1	P04275	Q7ARD3
+1	Q5T160	Q8CZL7
+1	Q59GM9	Q7CHB4
+1	Q01432	Q9X6B0
+1	P04350	Q8ZD36
+1	Q12899	Q8CLT3
+1	Q06787	Q7CJ53
+1	O94979	Q7CFX1
+1	Q9H2F9	Q7CG67
+1	Q9P0L0	Q8CZU2
+1	P13164	Q9ZC41
+1	P49585	Q8ZEG9
+1	Q9HBL8	Q8CLT3
+1	Q15038	Q7CHD8
+1	Q96JC1	Q7CLB1
+1	Q96HP4	Q8D0D4
+1	P06241	Q7CGJ4
+1	Q9P153	Q7CIP7
+1	Q5M775	Q8D169
+1	Q8WWB7	P69980
+1	O94887	Q8ZIE7
+1	Q9H422	Q8ZJP8
+1	P04233	Q8ZIN2
+1	Q8N9T8	Q7CJK4
+1	P60842	Q7CGN6
+1	Q96A57	Q7CIA2
+1	P01857	Q8CWI4
+1	P06239	Q7CKL1
+1	Q9HC24	Q8ZC49
+1	Q9UHN6	Q8ZCW0
+1	P61604	Q7CGR6
+1	Q01085	P74989
+1	Q99435	Q8CKW7
+1	Q9UHQ1	Q7ARD3
+1	Q13501	Q7CGR8
+1	Q9UJ70	Q9ZC68
+1	Q7Z3T8	Q7CGS9
+1	Q9NRM2	Q7ARD3
+1	Q8N1N5	Q8D020
+1	P08754	Q7CHY1
+1	Q09666	Q7CFV5
+1	Q9UJW9	Q7CLA9
+1	P17936	Q8CZF9
+1	O43464	Q7CKB7
+1	A6NM11	Q7CGV9
+1	P54259	Q8D1E7
+1	Q59H65	Q8ZAF1
+1	Q8TCT7	Q8CZV1
+1	Q8IY57	Q8ZDA6
+1	O60238	Q7CHL6
+1	Q9Y371	Q9F287
+1	P0C0L5	Q8ZAR3
+1	P17927	Q7CJU6
+1	Q12899	Q7CHZ9
+1	P01903	Q8D0H5
+1	Q9BWF3	Q8Z9S7
+1	P04233	Q8ZIY3
+1	Q15691	Q7CHI6
+1	Q02833	Q8D0P9
+1	P02462	Q7CK47
+1	Q12882	Q7CH96
+1	Q96KG9	Q7ARD3
+1	Q6NX49	Q8CKN3
+1	O14773	Q7CKK4
+1	P07437	Q8ZGE1
+1	O15304	Q8ZJP7
+1	O60296	Q7ARD3
+1	P18583	Q8ZA88
+1	P19838	Q7CJ74
+1	O00560	Q8ZGH1
+1	P01857	Q7CH25
+1	Q6PKC3	Q7CG90
+1	Q9P267	Q7CG97
+1	Q9H4A9	Q8ZJ07
+1	P30504	Q8ZIX0
+1	P17931	Q74R28
+1	Q9NWB7	Q8CWH9
+1	O15438	Q8CZU9
+1	P42224	Q8D192
+1	P01912	Q8CZJ4
+1	P13693	Q8D0H2
+1	Q96LM7	Q7CI92
+1	Q9NYY3	Q8D1A4
+1	P19838	Q8D1P5
+1	P50591	Q8D0V0
+1	Q8IZD2	Q7CHM0
+1	Q6AHZ1	Q8ZGX4
+1	Q7L513	Q8D0P4
+1	O15031	Q7ARA8
+1	P26641	Q8D092
+1	Q6ZN54	Q8ZGK7
+1	P35613	Q7CL39
+1	O14625	Q7CGI4
+1	Q16654	Q8D0V8
+1	Q9NY15	P69976
+1	Q13207	Q7CIW9
+1	Q7LBR1	Q8CL86
+1	Q4VAK3	P58582
+1	Q13287	Q7CIP7
+1	Q6PKC3	Q74YG8
